token,is_oov,tag
Selanjutnya,False,CC
dilakukan,False,VB
proses,False,NN
tender,False,FW
offer,False,FW
sesuai,False,JJ
ketentuan,False,NN
yang,False,SC
berlaku,False,VB
",",False,Z
kata,False,VB
sekretaris,False,NNP
Perusahaan,False,NNP
Bank,False,NNP
Swadesi,True,NNP
",",False,Z
Primasura,True,NNP
Pandu,False,NNP
dalam,False,IN
materi,False,NN
paparan,False,NN
publik,False,NN
yang,False,SC
disampaikan,False,VB
ke,False,IN
BEJ,False,NNP
",",False,Z
Kamis,False,NNP
.,False,Z
,True,
Sebelum,False,SC
-nya,True,PRP
pada,False,IN
11,False,CD
Desember,False,NNP
2006,False,CD
telah,False,MD
dilakukan,False,VB
penandatanganan,False,NN
conditional,True,FW
sale,False,FW
and,False,FW
purchase,False,FW
share,False,FW
agreement,False,FW
CSPA,True,FW
antara,False,IN
Bank,False,NNP
Swadesi,True,NNP
dengan,False,IN
Bank,False,NNP
of,False,NNP
India,False,NNP
.,False,Z
,True,
Perolehan,False,NN
laba bersih,True,NN
perseroan,False,NN
sampai,False,SC
akhir,False,NN
2006,False,CD
sebesar,False,JJ
Rp,False,SYM
"8,272",False,CD
miliar,False,CD
dan,False,CC
pada,False,IN
akhir,False,NN
2007,False,CD
ditargetkan,False,VB
sebesar,False,JJ
Rp,False,SYM
"10,0",False,CD
miliar,False,CD
.,False,Z
,True,
Bank,False,NNP
of,False,NNP
India,False,NNP
secara,False,IN
resmi,False,JJ
mengakuisisi,False,VB
76,False,CD
persen,False,CD
kepemilikan,False,NN
saham,False,NN
Bank,False,NNP
Swadesi,True,NNP
dengan,False,SC
ditandatangani,False,VB
-nya,True,PRP
akte,False,NN
akuisisi,False,NN
di,False,IN
Jakarta,False,NNP
",",False,Z
Jumat,False,NNP
.,False,Z
,True,
Bank,False,NNP
Swadesi,True,NNP
menyambut,False,VB
baik,False,JJ
Bank,False,NNP
of,False,NNP
India,False,NNP
sebagai,False,IN
mitra,False,NN
strategis,False,JJ
,True,
dalam,False,IN
hal,False,NN
ini,False,PR
merupakan,False,VB
suatu,False,CD
langkah,False,NN
maju,False,JJ
bank,False,NN
swadesi,True,NNP
untuk,False,SC
memenuhi,False,VB
program,False,NN
arsitektur,False,NN
perbankan,False,NN
Indonesia,False,NNP
",",False,Z
kata,False,VB
Direktur,False,NNP
Bank,False,NNP
Swadesi,True,NNP
",",False,Z
Suroso,False,NNP
.,False,Z
,True,
Aksi,False,NN
korporasi,False,NN
dalam,False,IN
rangka,False,NN
meningkatkan,False,VB
kegiatan,False,NN
internasional,False,JJ
Bank,False,NNP
of,False,NNP
India,False,NNP
di,False,IN
Indonesia,False,NNP
itu,False,PR
akan,False,MD
dilanjutkan,False,VB
dengan,False,IN
proses,False,NN
tender,False,FW
offer,False,FW
",",False,Z
kata,False,VB
Sekretaris,False,NNP
Perusahaan,False,NNP
Bank,False,NNP
Swadesi,True,NNP
",",False,Z
Primasura,True,NNP
Pandu,False,NNP
sehari,False,NN
sebelum,False,SC
-nya,True,PRP
.,False,Z
,True,
Pada,False,IN
11,False,CD
Desember,False,NNP
2006,False,CD
lalu,False,CC
",",False,Z
telah,False,MD
dilakukan,False,VB
penandatanganan,False,NN
Conditional,True,FW
Sale,False,FW
and,False,FW
Purchase,False,FW
Agreement,False,FW
CSPA,True,FW
antara,False,IN
Bank,False,NNP
Swadesi,True,NNP
dengan,False,IN
Bank,False,NNP
of,False,NNP
India,False,NNP
.,False,Z
,True,
Sampai,False,SC
akhir,False,NN
2006,False,CD
perseroan,False,NN
telah,False,MD
menyalurkan,False,VB
kredit,False,NN
-nya,True,PRP
sebesar,False,JJ
Rp,False,SYM
"457,774",False,CD
miliar,False,CD
.,False,Z
,True,
Sedangkan,False,CC
pada,False,IN
2007,False,CD
kredit,False,NN
yang,False,SC
disalurkan,False,VB
ditargetkan,False,VB
sebesar,False,JJ
Rp,False,SYM
"525,743",False,CD
miliar,False,CD
.,False,Z
,True,
Perolehan,False,NN
laba bersih,True,NN
perseroan,False,NN
sampai,False,SC
akhir,False,NN
2006,False,CD
sebesar,False,JJ
Rp,False,SYM
"8,272",False,CD
miliar,False,CD
dan,False,CC
pada,False,IN
akhir,False,NN
2007,False,CD
ditargetkan,False,VB
sebesar,False,JJ
Rp,False,SYM
"10,0",False,CD
miliar,False,CD
.,False,Z
,True,
Direktur,False,NNP
Pelaksana,False,NNP
BNI,False,NNP
Bien,False,NNP
Subiantoro,True,NNP
mengatakan,False,VB
kredit,False,NN
untuk,False,SC
usaha,False,NN
kecil,False,JJ
menengah,False,JJ
yang,False,SC
disalurkan,False,VB
BNI,False,NNP
mencapai,False,VB
Rp,False,SYM
"30,84",False,CD
triliun,False,CD
per,False,IN
Juni,False,NNP
2007,False,CD
atau,False,CC
meningkat,False,VB
"5,2",False,CD
persen,False,CD
dibandingkan,False,VB
posisi,False,NN
April,False,NNP
yang,False,SC
mencapai,False,VB
Rp,False,SYM
"29,3",False,CD
triliun,False,CD
.,False,Z
,True,
Untuk,False,SC
kredit,False,NN
usaha,False,NN
kecil,False,JJ
yang,False,SC
disalurkan,False,VB
BNI,False,NNP
per,False,IN
Juni,False,NNP
mencapai,False,VB
Rp,False,SYM
"14,52",False,CD
triliun,False,CD
meningkat,False,VB
Rp,False,SYM
902,False,CD
miliar,False,CD
dibandingkan,False,VB
posisi,False,NN
April,False,NNP
yang,False,SC
mencapai,False,VB
Rp,False,SYM
"13,6",False,CD
triliun,False,CD
",",False,Z
kata,False,VB
-nya,True,PRP
di,False,IN
Tangerang,False,NNP
",",False,Z
akhir pekan,True,NN
ini,False,PR
.,False,Z
,True,
Sedangkan,False,CC
untuk,False,SC
kredit,False,NN
usaha,False,NN
menengah,False,JJ
ia,False,PRP
mengatakan,False,VB
per,False,IN
Juni,False,NNP
2008,False,CD
mencapai,False,VB
Rp,False,SYM
"16,32",False,CD
triliun,False,CD
per,False,IN
Juni,False,NNP
meningkat,False,VB
sebesar,False,JJ
Rp,False,SYM
620,False,CD
miliar,False,CD
atau,False,CC
"3,9",False,CD
persen,False,CD
dibandingkan,False,VB
dengan,False,IN
April,False,NNP
yang,False,SC
mencapai,False,VB
Rp,False,SYM
"15,7",False,CD
triliun,False,CD
.,False,Z
,True,
Target,False,NN
kita,False,PRP
pada,False,IN
akhir,False,NN
tahun,False,NN
untuk,False,SC
kredit,False,NN
menengah,False,JJ
sebesar,False,JJ
Rp,False,SYM
"17,4",False,CD
triliun,False,CD
dan,False,CC
usaha,False,NN
kecil,False,JJ
Rp,False,SYM
"16,5",False,CD
triliun,False,CD
",",False,Z
kata,False,VB
-nya,True,PRP
.,False,Z
,True,
Ini,False,PR
berarti,False,VB
saat,False,NN
ini,False,PR
kredit,False,NN
UKM,False,NN
usaha,False,NN
kecil,False,JJ
menengah,False,JJ
telah,False,MD
mencapai,False,VB
"89,45",False,CD
persen,False,CD
kredit,False,NN
UKM,False,NN
BNI,False,NNP
.,False,Z
,True,
Sementara,False,SC
itu,False,PR
",",False,Z
kredit,False,NN
UKM,False,NN
dan,False,CC
Syariah,False,X
menurut,False,IN
dia,False,PRP
saat,False,NN
ini,False,PR
mencapai,False,VB
44,False,CD
persen,False,CD
dari,False,IN
total,False,NN
kredit,False,NN
yang,False,SC
disalurkan,False,VB
.,False,Z
Sedangkan,False,CC
untuk,False,SC
kredit,False,NN
konsumer,False,NN
ia,False,PRP
mengatakan,False,VB
telah,False,MD
mencapai,False,VB
sekitar,False,IN
Rp,False,SYM
9,False,CD
-,False,Z
10,False,CD
triliun,False,CD
dari,False,IN
total,False,NN
kredit,False,NN
outstanding,False,FW
sebesar,False,JJ
Rp,False,SYM
170,False,CD
triliun,False,CD
.,False,Z
,True,
Ia,False,PRP
mengatakan,False,VB
ke depan,True,RB
",",False,Z
BNI,False,NNP
akan,False,MD
memiliki,False,VB
komposisi,False,NN
penyaluran,False,NN
kredit,False,NN
sebesar,False,JJ
60,False,CD
persen,False,CD
kredit,False,NN
non,False,RB
korporasi,False,NN
UKM,False,NN
",",False,Z
syariah,False,X
",",False,Z
dan,False,CC
konsumer,False,NN
dan,False,CC
40,False,CD
persen,False,CD
untuk,False,SC
kredit,False,NN
korporasi,False,NN
.,False,Z
,True,
Menurut,False,IN
direktur,False,NNP
Utama,False,NNP
BNI,False,NNP
Sigit,False,NNP
Pramono,False,NNP
mengatakan,False,VB
saat,False,NN
ini,False,PR
BNI,False,NNP
tengah,False,MD
merancang,False,VB
pasar,False,NN
kredit,False,NN
perbankan,False,NN
60,False,CD
persen,False,CD
non,False,RB
korporasi,False,NN
dan,False,CC
40,False,CD
persen,False,CD
korporasi,False,NN
untuk,False,SC
memperluas,False,VB
peran,False,NN
kredit,False,NN
UKM,False,NN
dan,False,CC
syariah,False,X
.,False,Z
,True,
Namun,False,CC
kita,False,PRP
tidak,False,NEG
bisa,False,MD
meninggalkan,False,VB
kredit,False,NN
korporasi,False,NN
",",False,Z
kata,False,VB
-nya,True,PRP
.,False,Z
,True,
Sementara,False,SC
untuk,False,SC
pembiayaan,False,NN
syariah,False,X
",",False,Z
ia,False,PRP
mengatakan,False,VB
pihak,False,NN
-nya,True,PRP
memiliki,False,VB
komposisi,False,NN
80,False,CD
persen,False,CD
untuk,False,SC
UMKM,False,NN
dan,False,CC
20,False,CD
persen,False,CD
untuk,False,SC
korporasi,False,NN
.,False,Z
,True,
Pembiayaan,False,NN
hingga,False,IN
April,False,NNP
2007,False,CD
",",False,Z
menurut,False,IN
dia,False,PRP
mencapai,False,VB
Rp,False,SYM
"1,3",False,CD
triliun,False,CD
",",False,Z
dan,False,CC
ditargetkan,False,VB
hingga,False,IN
akhir,False,NN
tahun,False,NN
mencapai,False,VB
Rp,False,SYM
"1,7",False,CD
triliun,False,CD
.,False,Z
,True,
Nilai,False,NN
tukar,False,VB
rupiah,False,NN
terhadap,False,IN
dolar,False,NN
AS,False,NNP
di,False,IN
Pasar,False,NN
Spot,False,NNP
Antar,False,IN
Bank,False,NNP
Jakarta,False,NNP
",",False,Z
Senin,False,NNP
pagi,False,NN
naik,False,VB
mendekati,False,VB
level,False,NN
Rp,False,SYM
9,False,CD
per,False,IN
dolar,False,NN
AS,False,NNP
menjadi,False,VB
Rp,False,SYM
9.013,False,CD
/,False,Z
9.020,False,CD
dibanding,False,VB
penutupan,False,NN
akhir pekan,True,NN
lalu,False,CC
Rp,False,SYM
9.015,False,CD
/,False,Z
9.051,False,CD
per,False,IN
dolar,False,NN
AS,False,NNP
atau,False,CC
naik,False,VB
dua,False,CD
poin,False,NN
.,False,Z
,True,
Pengamat,False,NN
Pasar,False,NN
Uang,False,NN
Edwin,False,NNP
Sinaga,False,NNP
di,False,IN
Jakarta,False,NNP
",",False,Z
mengatakan,False,VB
",",False,Z
pelaku pasar,True,NN
masih,False,MD
berspekulasi,False,VB
membeli,False,VB
rupiah,False,NN
ketimbang,False,IN
dolar,False,NN
AS,False,NNP
",",False,Z
meski,False,SC
di,False,IN
pasar,False,NN
regional,False,JJ
mata uang,True,NN
asing,False,JJ
itu,False,PR
menguat,False,VB
terhadap,False,IN
yen,False,NN
.,False,Z
,True,
Kami,False,PRP
optimis,False,NN
terhadap,False,IN
rupiah,False,NN
akan,False,MD
kembali,False,VB
menguat,False,VB
mencapai,False,VB
level,False,NN
Rp,False,SYM
9,False,CD
per,False,IN
dolar,False,NN
AS,False,NNP
",",False,Z
apabila,False,SC
sentimen,False,NN
positif,False,JJ
masih,False,MD
berlanjut,False,VB
",",False,Z
kata,False,VB
-nya,True,PRP
.,False,Z
,True,
Ia,False,PRP
mengatakan,False,VB
",",False,Z
rupiah,False,NN
sebenarnya,False,RB
berpeluang,False,VB
untuk,False,SC
naik,False,VB
lebih,False,RB
tinggi,False,JJ
",",False,Z
karena,False,SC
pelaku,False,NN
asing,False,JJ
memperkirakan,False,VB
bank sentral,True,NN
Jepang,False,NNP
BOj,True,NNP
akan,False,MD
segera,False,RB
menaikkan,False,VB
suku,False,NN
bunga,False,NN
-nya,True,PRP
.,False,Z
,True,
Boj,True,NNP
diperkirakan,False,VB
akan,False,MD
menaikkan,False,VB
suku,False,NN
bunga,False,NN
dari,False,IN
"0,50",False,CD
persen,False,CD
menjadi,False,VB
"0,75",False,CD
persen,False,CD
atau,False,CC
sebesar,False,JJ
25,False,CD
basis,False,NN
poin,False,NN
",",False,Z
ujar,False,VB
-nya,True,PRP
.,False,Z
,True,
Rupiah,False,NN
",",False,Z
lanjut,False,X
akan,False,MD
mendapat,False,VB
sentimen,False,NN
positif,False,JJ
dengan,False,IN
kenaikan,False,NN
suku,False,NN
bunga,False,NN
Jepang,False,NNP
",",False,Z
karena,False,SC
yen,False,NN
juga,False,RB
akan,False,MD
bergerak,False,VB
naik,False,VB
.,False,Z
,True,
Yen,False,NN
saat,False,NN
ini,False,PR
merosot,False,VB
terhadap,False,IN
dolar,False,NN
AS,False,NNP
",",False,Z
karena,False,SC
pelaku,False,NN
mengantisipasi,False,VB
rencana,False,NN
kenaikan,False,NN
suku,False,NN
bunga,False,NN
itu,False,PR
",",False,Z
ucap,False,VB
-nya,True,PRP
.,False,Z
,True,
Menurut,False,IN
dia,False,PRP
",",False,Z
rupiah,False,NN
pada,False,IN
sore,False,NN
nanti,False,NN
diperkirakan,False,VB
akan,False,MD
bisa,False,MD
mencapai,False,VB
level,False,NN
Rp,False,SYM
9,False,CD
per,False,IN
dolar,False,NN
AS,False,NNP
",",False,Z
karena,False,SC
potensi,False,NN
ke,False,IN
arah,False,NN
sana,False,PR
cukup,False,RB
besar,False,JJ
.,False,Z
,True,
Mengenai,False,IN
yen,False,NN
",",False,Z
ia,False,PRP
mengatakan,False,VB
",",False,Z
dolar,False,NN
AS,False,NNP
menguat,False,VB
terhadap,False,IN
yen,False,NN
menjadi,False,VB
"123,28",False,CD
",",False,Z
euro,False,NN
terhadap,False,IN
dolar,False,NN
AS,False,NNP
menjadi,False,VB
"13,535",False,CD
dari,False,IN
sebelum,False,SC
-nya,True,PRP
"13,540",False,CD
.,False,Z
,True,
PT,False,NNP
Medco,False,NNP
Energi,False,NNP
Internasional,False,NNP
Tbk,False,NNP
",",False,Z
melalui,False,IN
anak,False,NN
usaha,False,NN
-nya,True,PRP
Medco,False,NNP
Tunisia,False,NNP
Anaguid,True,NNP
Ltd,False,NNP
.,False,NNP
",",False,Z
mengakuisisi,False,VB
40,False,CD
persen,False,CD
hak,False,NN
partisipasi,False,NN
Blok,False,NNP
Anaguid,True,NNP
di,False,IN
Tunisia,False,NNP
senilai,False,NN
10,False,CD
juta,False,CD
dolar,False,NN
AS,False,NNP
dari,False,IN
Anadarko,True,NNP
Tunisia,False,NNP
Anaguid,True,NNP
Company,False,NNP
.,False,Z
,True,
Tanggal,False,NN
efektif,False,JJ
perjanjian,False,NN
ini,False,PR
adalah,False,VB
12,False,CD
Juni,False,NNP
2007,False,CD
",",False,Z
kata,False,VB
Direktur,False,NNP
Pertumbuhan,False,NN
Usaha,False,NNP
Korporasi,False,NNP
Rashid,False,NNP
I.,True,NNP
Mangunkusumo,False,NNP
dalam,False,IN
pengumuman,False,NN
-nya,True,PRP
ke,False,IN
Bursa,False,NNP
Efek,False,NNP
Jakarta,False,NNP
BEJ,False,NNP
",",False,Z
Senin,False,NNP
.,False,Z
,True,
Rashid,False,NNP
mengatakan,False,VB
Anadarko,True,NNP
sebelum,False,SC
-nya,True,PRP
memiliki,False,VB
55,False,CD
persen,False,CD
hak,False,NN
di,False,IN
blok,False,NN
tersebut,False,PR
",",False,Z
setelah,False,SC
menjual,False,VB
hak,False,NN
-nya,True,PRP
kepada,False,IN
Medco,False,NNP
Tunisia,False,NNP
",",False,Z
Anadarko,True,NNP
juga,False,RB
melepas,False,VB
sisa,False,NN
hak,False,NN
-nya,True,PRP
kepada,False,IN
Pioneer,False,NNP
Natural,False,NNP
Resources,False,NNP
Anaguid,True,NNP
Ltd,False,NNP
yang,False,SC
saat,False,NN
ini,False,PR
memiliki,False,VB
45,False,CD
persen,False,CD
hak,False,NN
partisipasi,False,NN
di,False,IN
blok,False,NNP
Anaguid,True,NNP
.,False,Z
,True,
Penyelesaian,False,NN
perjanjian,False,NN
jual beli,True,VB
ini,False,PR
tergantung,False,VB
dari,False,IN
terpenuhinya,False,NN
beberapa,False,CD
kondisi,False,NN
preseden,False,NN
",",False,Z
termasuk,False,VB
di,False,IN
antara,False,NN
-nya,True,PRP
semua,False,CD
persetujuan,False,NN
dari,False,IN
Pemerintah,False,NNP
Republik,False,NNP
Tunisia,False,NNP
untuk,False,SC
mengalihkan,False,VB
hak,False,NN
partisipasi,False,NN
tersebut,False,PR
ke,False,IN
Medco,False,NNP
Tunisia,False,NNP
dan,False,CC
Pioneer,False,NNP
",",False,Z
tambah,False,VB
-nya,True,PRP
.,False,Z
,True,
Dia,False,PRP
menambahkan,False,VB
setelah,False,SC
transaksi,False,NN
tersebut,False,PR
Medco,False,NNP
Tunisia,False,NNP
akan,False,MD
memegang,False,VB
40,False,CD
persen,False,CD
hak,False,NN
partisipasi,False,NN
dan,False,CC
Pioneer,False,NNP
60,False,CD
persen,False,CD
hak,False,NN
partisipasi,False,NN
.,False,Z
,True,
Pioneer,False,NNP
juga,False,RB
ditunjuk,False,VB
menjadi,False,VB
operator,False,NN
blok,False,NN
tersebut,False,PR
.,False,Z
,True,
Badan,False,NNP
Pusat,False,NNP
Statistik,False,NNP
BPS,False,NNP
mencatat,False,VB
kenaikan,False,NN
harga,False,NN
cabe,False,NN
merah,False,JJ
menjadi,False,VB
faktor,False,NN
utama,False,JJ
pendorong,False,NN
indeks,False,NN
kenaikan,False,NN
harga,False,NN
atau,False,CC
inflasi,False,NN
"0,23",False,CD
persen,False,CD
pada,False,IN
Juni,False,NNP
",",False,Z
dengan,False,IN
sumbangan,False,NN
"0,10",False,CD
persen,False,CD
.,False,Z
,True,
Kenaikan,False,NN
harga,False,NN
cabe,False,NN
merah,False,JJ
mulai,False,VB
pada,False,IN
September,False,NNP
2006,False,CD
",",False,Z
merangkak,False,VB
naik,False,VB
",",False,Z
kemudian,False,CC
April,False,NNP
dan,False,CC
Mei,False,NNP
2007,False,CD
sempat,False,MD
turun,False,VB
dan,False,CC
Juni,False,NNP
ini,False,PR
meningkat,False,VB
tinggi,False,JJ
dari,False,IN
Rp,False,SYM
14,False,CD
-,False,Z
an,False,X
menjadi,False,VB
sekitar,False,IN
Rp,False,SYM
18,False,CD
-,False,Z
an,False,X
",",False,Z
kata,False,VB
Deputi,False,NNP
bidang,False,NN
Statistik,False,NNP
Ekonomi,False,NNP
BPS,False,NNP
Pietojo,True,NNP
di,False,IN
Jakarta,False,NNP
",",False,Z
Senin,False,NNP
.,False,Z
,True,
Dengan,False,IN
inflasi,False,NN
Juni,False,NNP
"0,23",False,CD
persen,False,CD
",",False,Z
Pietojo,True,NNP
menambahkan,False,VB
",",False,Z
maka,False,SC
inflasi,False,NN
secara,False,IN
tahun berjalan,True,NN
Januari,False,NNP
-,False,Z
Juni,False,NNP
2007,False,CD
mencapai,False,VB
"2,08",False,CD
persen,False,CD
dan,False,CC
inflasi,False,NN
year,False,FW
on,False,FW
year,False,FW
Juli,False,NNP
2006,False,CD
-,False,Z
Juni,False,NNP
2007,False,CD
sebesar,False,JJ
"5,77",False,CD
persen,False,CD
.,False,Z
,True,
Dia,False,PRP
menuturkan,False,VB
",",False,Z
selain,False,IN
cabe,False,NN
merah,False,JJ
",",False,Z
bahan makanan,True,NN
lain,False,JJ
yang,False,SC
juga,False,RB
mengerek,True,VB
kenaikan,False,NN
indeks harga,True,NNP
konsumen,False,NNP
adalah,False,VB
minyak goreng,True,NN
"0,08",False,CD
persen,False,CD
",",False,Z
dan,False,CC
bawang merah,True,NN
"0,02",False,CD
persen,False,CD
.,False,Z
,True,
Produk,False,NN
beras,False,NN
kembali,False,VB
mengalami,False,VB
penurunan,False,NN
harga,False,NN
yaitu,False,SC
"0,10",False,CD
persen,False,CD
dibanding,False,VB
bulan,False,NN
sebelum,False,SC
-nya,True,PRP
",",False,Z
namun,False,CC
itu,False,PR
belum,False,NEG
cukup,False,JJ
untuk,False,SC
menekan,False,VB
indeks,False,NN
",",False,Z
kata,False,VB
-nya,True,PRP
.,False,Z
,True,
Inflasi,False,NN
komponen,False,NN
inti,False,NN
pada,False,IN
Juni,False,NNP
2007,False,CD
",",False,Z
kata,False,VB
-nya,True,PRP
",",False,Z
mencapai,False,VB
"0,10",False,CD
persen,False,CD
dengan,False,SC
laju inflasi,True,NN
komponen,False,NN
inti,False,NN
tahun,False,NN
kalender,False,NN
Januari,False,NNP
-,False,Z
Juni,False,NNP
2007,False,CD
sebesar,False,JJ
"2,11",False,CD
persen,False,CD
",",False,Z
dan,False,CC
laju inflasi,True,NN
komponen,False,NN
inti,False,NN
year,False,FW
on,False,FW
year,False,FW
Juli,False,NNP
2006,False,CD
-,False,Z
Juni,False,NNP
2006,False,CD
sebesar,False,JJ
"5,40",False,CD
persen,False,CD
.,False,Z
,True,
Keterangan,False,NN
tertulis,False,VB
Departemen,False,NNP
Keuangan,False,NNP
yang,False,SC
diperoleh,False,VB
di,False,IN
Jakarta,False,NNP
",",False,Z
Selasa,False,NNP
",",False,Z
menyebutkan,False,VB
",",False,Z
dalam,False,IN
pertemuan,False,NN
tersebut,False,PR
khusus,False,JJ
-nya,True,PRP
hari,False,NN
kedua,False,OD
28,False,CD
/,False,Z
6,False,CD
",",False,Z
,True,
semua,False,CD
negara,False,NN
anggota,False,NN
sepakat,False,JJ
untuk,False,SC
mempercepat,False,VB
integrasi,False,NN
ekonomi,False,NN
ASEAN,False,NNP
dari,False,IN
tahun,False,NN
2020,False,CD
menjadi,False,VB
tahun,False,NN
2015,False,CD
sesuai,False,JJ
dengan,False,IN
komitmen,False,NN
para,False,DT
Pemimpin,False,NNP
ASEAN,False,NNP
.,False,Z
,True,
Mengingat,False,VB
penting,False,JJ
-nya,True,PRP
komitmen-komitmen,True,NN
yang,False,SC
tercantum,False,VB
dalam,False,IN
AEC,True,NNP
pada,False,IN
Januari,False,NNP
2007,False,CD
maka,False,SC
pertemuan,False,NN
hari,False,NN
kedua,False,OD
memfokuskan,False,VB
pembahasan,False,NN
pada,False,IN
draft,False,FW
teks,False,NN
dan,False,CC
substansi,False,NN
AEC,True,NNP
",",False,Z
khusus,False,JJ
-nya,True,PRP
yang,False,SC
terkait,False,VB
dengan,False,IN
sektor,False,NN
jasa,False,NN
keuangan,False,NN
.,False,Z
,True,
Dalam,False,IN
kesempatan,False,NN
tersebut,False,PR
",",False,Z
hadir,False,VB
pula,False,RB
Chairman,False,FW
dari,False,IN
Working,False,NNP
Committee,False,FW
on,False,FW
Capital,False,NNP
Account,False,NNP
Liberalization,True,NNP
yang,False,SC
saat,False,NN
ini,False,PR
dipegang,False,VB
oleh,False,IN
Bank,False,NNP
Indonesia,False,NNP
BI,False,NNP
.,False,Z
,True,
Namun,False,CC
demikian,False,PR
",",False,Z
pertemuan,False,NN
juga,False,RB
merasa,False,VB
perlu,False,MD
untuk,False,SC
mempertimbangkan,False,VB
perbedaan,False,NN
tingkat,False,NN
kesiapan,False,NN
masing-masing,True,CD
negara,False,NN
dalam,False,IN
menghadapi,False,VB
integrasi,False,NN
ekonomi,False,NN
dimaksud,False,VB
.,False,Z
,True,
Tetapi,False,CC
disepakati,False,VB
bahwa,False,SC
timeline,False,FW
jadwal,False,NN
dan,False,CC
tahap-tahap,True,NN
yang,False,SC
harus,False,MD
dilakukan,False,VB
untuk,False,SC
mencapai,False,VB
AEC,True,NNP
tersebut,False,PR
harus,False,MD
jelas,False,JJ
.,False,Z
,True,
Dalam,False,IN
lingkup,False,VB
bahasan,False,NN
yang,False,SC
lebih,False,RB
sempit,False,JJ
",",False,Z
pertemuan,False,NN
merasa,False,VB
perlu,False,MD
untuk,False,SC
menyusun,False,VB
sebuah,False,NND
timeline,False,FW
yang,False,SC
jelas,False,JJ
mengenai,False,IN
langkah-langkah,True,NN
liberalisasi,False,NN
sub,False,NN
sektor,False,NN
dan,False,CC
mode,False,NN
dalam,False,IN
jasa,False,NN
keuangan,False,NN
dalam,False,IN
rangka,False,NN
implementasi,False,NN
integrasi,False,NN
ekonomi,False,NN
ASEAN,False,NNP
.,False,Z
,True,
Agar,False,SC
pembahasan,False,NN
lebih,False,RB
intensif,False,JJ
",",False,Z
maka,False,SC
negara-negara,True,NN
anggota,False,NN
sepakat,False,JJ
untuk,False,SC
melanjutkan,False,VB
pembahasan,False,NN
Blue,False,FW
Print,False,FW
AEC,True,NNP
dalam,False,IN
Pertemuan,False,NNP
ke-16,True,NNP
The,False,NNP
WC,False,NNP
-,False,NNP
FSL,True,NNP
/,False,NNP
AFAS,True,NNP
yang,False,SC
menurut,False,IN
rencana,False,NN
akan,False,MD
diadakan,False,VB
di,False,IN
Bangkok,False,NNP
",",False,Z
Thailand,False,NNP
pada,False,IN
tanggal,False,NN
19,False,CD
-,False,Z
20,False,CD
Juli,False,NNP
2007,False,CD
.,False,Z
,True,
Menurut,False,IN
rencana,False,NN
",",False,Z
Blue,False,FW
Print,False,FW
AEC,True,NNP
akan,False,MD
disahkan,False,VB
oleh,False,IN
Para,False,DT
Menteri,False,NNP
Ekonomi,False,NNP
ASEAN,False,NNP
dalam,False,IN
ASEAN,False,NNP
